class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
38,Gas Node,402,Gas Node objects,2475,Min Heat Value Year,Minimum annual heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2476,Max Heat Value,Maximum heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2477,Max Heat Value Hour,Maximum hourly heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2478,Max Heat Value Day,Maximum daily heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2479,Max Heat Value Week,Maximum weekly heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2480,Max Heat Value Month,Maximum monthly heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2481,Max Heat Value Year,Maximum annual heat value obtained from all the gas sources connected to the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2482,Max Terminal Limit,Maximum number of Gas Transports delivering to a Gas Node.,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2483,Max Units Built,Binary indicating if this is a build candidate,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2484,Lead Time,Number of years after which the expansion project can begin,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2486,Technical Life,Technical lifetime of the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2488,WACC,Weighted average cost of capital,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2489,Economic Life,Economic life of the gas node (period over which fixed costs are recovered).,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2490,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2491,Max Units Built in Year,Binary indicating if build is allowed in this year,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2492,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2493,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2495,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2496,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2497,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,2024 ISP Green Energy Exports Model,False
38,Gas Node,470,gas nodes that have a contract to deliver gas,2790,Min Blend Percent,Minimum percentage of the gas produced by the Gas Contract in the blend,2024 ISP Green Energy Exports Model,False
38,Gas Node,470,gas nodes that have a contract to deliver gas,2791,Max Blend Percent,Maximum percentage of the gas produced by the Gas Contract in the blend,2024 ISP Green Energy Exports Model,False
38,Gas Node,18,set of gas nodes connected to the generator,348,Enable Co-optimization,If the gas node is available for use by the generator,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2459,Report Marginal Resources,If marginal resources are reported for the gas node in the solution,2024 ISP Green Energy Exports Model,False
38,Gas Node,114,set of gas nodes that produce the emission,1142,Production Rate,Emissions produced per unit of fuel processed,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2461,Flow Charge,Incremental cost of flowing gas through the node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2462,FO&M Charge,Annual fixed operation and maintenance charge,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2487,Build Cost,Cost of building the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2494,Retirement Cost,Cost of retiring the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,431,set of gas nodes the demand occurs at,2682,Demand Participation Factor,Proportion of gas demand that occurs at the gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,71,The set of gas nodes the facility supplies,724,Ratio,Proportion of this facility's output that gets injected to this Gas Node,2024 ISP Green Energy Exports Model,False
38,Gas Node,377,gas node the gas field connects to,2222,Participation Factor,Proportion of gas field contributing to a gas node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2469,Gas Security,Proportion of local Gas Demand that must be covered by Gas Storage at the Gas Node,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2498,x,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2499,y,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
38,Gas Node,402,Gas Node objects,2500,z,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
38,Gas Node,470,gas nodes that have a contract to deliver gas,2789,Price Adder,Price adder to gas nodes in contract,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2517,End Effects Method,Method used to value or constrain end-of-period gas volumes.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2519,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2525,Enforce Bounds,If the storage bounds are enforced.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2526,Initial Value Inclusion,If initial value in the gas storage is included in optimization.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2528,Repair Time Distribution,"Distribution used to generate repair times (Auto,Constant,Uniform,Triangular,Exponential,Weibull,Lognormal,SEV,LEV)",2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2529,Expansion Optimality,Expansion planning integerization scheme.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2531,Use Additive Ratchet,If additive ratchet use is enforced.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2532,Model Capital Cost Recovery,Indicates if capital cost recovery feature is modeled for expansion planning,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2622,Expansion Storage,Indicates if the gas storage is eligible for expansion planning,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2624,Project Start Date,"Start date of gas storage project, for expansion planning.",2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2629,Retirement Storage,Indicates if the gas storage is eligible for retirement planning,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2516,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2524,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2527,Random Number Seed,Random number seed assigned to the Storage for the generation of outages,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2530,Integerization Horizon,Number of years over which the expansion decisions are integerized,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2537,Initial Volume,Initial volume of gas in the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2543,Injection Ratchet,Maximum amount of gas that can be injected into the storage in any interval when defining a gas storage ratchet.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2544,Withdrawal Ratchet,Maximum amount of gas that can be withdrawn from the storage in any interval when defining a gas storage ratchet.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2549,Loss Rate,"Rate of loss due to leakage, etc",2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2565,Max Withdrawal,Maximum amount of gas that can be withdrawn from the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2566,Max Withdrawal Hour,Maximum amount of gas that can be withdrawn from the storage in a hour,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2567,Max Withdrawal Day,Maximum amount of gas that can be withdrawn from the storage in day,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2568,Max Withdrawal Week,Maximum amount of gas that can be withdrawn from the storage in a week,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2569,Max Withdrawal Month,Maximum amount of gas that can be withdrawn from the storage in a month,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2570,Max Withdrawal Year,Maximum amount of gas that can be withdrawn from the storage in a year,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2571,Max Injection,Maximum amount of gas that can be injected into the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2572,Max Injection Hour,Maximum amount of gas that can be injected into the storage in a hour,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2573,Max Injection Day,Maximum amount of gas that can be injected into the storage in a day,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2574,Max Injection Week,Maximum amount of gas that can be injected into the storage in a week,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2575,Max Injection Month,Maximum amount of gas that can be injected into the storage in a month,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2576,Max Injection Year,Maximum amount of gas that can be injected into the storage in a year,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2577,Min Withdrawal,Amount of gas that must be withdrawn from storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2578,Min Withdrawal Hour,Amount of gas that must be withdrawn from storage each hour,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2579,Min Withdrawal Day,Amount of gas that must be withdrawn from storage in a day,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2580,Min Withdrawal Week,Amount of gas that must be withdrawn from storage in a week,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2581,Min Withdrawal Month,Amount of gas that must be withdrawn from storage in a month,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2582,Min Withdrawal Year,Amount of gas that must be withdrawn from storage in a year,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2583,Min Injection,Amount of gas that must be injected into the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2584,Min Injection Hour,Amount of gas that must be injected into the storage each hour,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2585,Min Injection Day,Amount of gas that must be injected into the storage in a day,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2586,Min Injection Week,Amount of gas that must be injected into the storage in a week,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2587,Min Injection Month,Amount of gas that must be injected into the storage in a month,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2588,Min Injection Year,Amount of gas that must be injected into the storage in a year,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2589,Max Ramp,Maximum rate of change in storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2590,Max Ramp Hour,Maximum rate of change in storage in a hour,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2591,Max Ramp Day,Maximum rate of change in storage in a day,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2592,Max Ramp Week,Maximum rate of change in storage in a week,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2593,Max Ramp Month,Maximum rate of change in storage in a month,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2594,Max Ramp Year,Maximum rate of change in storage in a year,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2595,Target,storage target,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2596,Target Hour,end of hour storage target,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2597,Target Day,end of day storage target,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2598,Target Week,end of week storage target,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2599,Target Month,end of month storage target,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2600,Target Year,end of year storage target,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2604,Min Storage Target Percent,Minimum Storage Target Percent for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2605,Max Storage Target Percent,Max Storage Target Percent for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2612,Forced Outage Rate,Expected proportion of time the facility is unavailable due to forced outage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2613,Maintenance Rate,Expected proportion of time the facility is unavailable due to maintenance,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2614,Maintenance Frequency,Frequency of maintenance outages in an annual time frame,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2617,Mean Time to Repair,Mean time to repair,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2618,Min Time To Repair,Minimum time to repair,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2619,Max Time To Repair,Maximum time to repair,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2623,Lead Time,Number of years after which the expansion project can begin,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2625,Technical Life,Technical lifetime of the gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2627,WACC,Weighted average cost of capital,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2628,Economic Life,Economic life of the gas storage (period over which fixed costs are recovered).,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2631,Expansion Max Volume,Expansion max volume associated with the Gas Storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2632,Max Build Events,Maximum number of distinct build events allowed over the planning horizon,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2633,Annual Expansion Max Volume,Annual Expansion max volume associated with the Gas Storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2637,Trajectory Non-anticipativity Volume,Volume of violation of non-anticipativity constraints in band,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2638,Trajectory Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2515,Balance Period,Frequency of storage balance,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2534,Is Available,Indicates if Gas Storage is available,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2551,Ratchet Type,Indicates how the gas storage ratchets are represented,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2562,Entitlement Type,Indicates whether maximum injection or withdrawal entitlement does not include loss (gross) or includes loss (net).,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2518,Recycle Penalty,Penalty for violating the recycling constraint.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2520,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2521,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2522,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2523,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2535,Max Volume,Maximum volume of gas allowed in storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2536,Min Volume,Minimum volume of gas allowed in storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2538,Withdrawal Charge,Incremental cost of withdrawing gas from the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2539,Dispatch Withdrawal Charge,Incremental dispatch cost of withdrawing gas from the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2540,Injection Charge,Incremental cost of injecting gas into the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2541,Dispatch Injection Charge,Incremental dispatch cost of injecting gas into the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2559,FO&M Charge,Annual fixed operation and maintenance charge,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2601,Target Penalty,Penalty for violating the target.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2602,Target Penalty Under,Penalty for violating the Min Storage Target.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2606,Withdrawal Rate Scalar,Scalar to set the maximum amount of gas that can be withdrawn from the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2607,Withdrawal Volume,Storage volume for which withdrawal is allowed,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2609,Injection Rate Scalar,Scalar to set the maximum amount of gas that can be injected into the storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2610,Injection Volume,Storage volume for which injection is allowed,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2615,Outage Max Withdrawal,Storage Max Withdrawal during the outage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2616,Outage Max Injection,Storage Max Injection during the outage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2620,Repair Time Shape,"Repair time function shape parameter (for Weibull,lognormal)",2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2621,Repair Time Scale,"Repair time function scale parameter (for exponential,Weibull,lognormal,SEV,LEV)",2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2626,Build Cost,Cost of building the gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2630,Retirement Cost,Cost of retiring the gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2634,Recovery Price Adder,Capital cost recovery price adder to include in the MT and ST phases,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2635,Recovered Capital Cost,Recovered capital cost in the gas storage operation,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2636,Trajectory Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
39,Gas Storage,72,The set of Gas Storages connected to Power2X,727,Ratio,Proportion of this facility's output that gets injected to this Gas Storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2533,Units,Flag if the Gas Storage is in service,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2542,Injection Withdrawal Charge Level,Percentage of volume that correspond to bands of Injection Withdrawal Charge or Dispatch Injection Withdrawal Charge,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2545,Reservation Charge,Reservation charge for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2546,Reservation Volume,Reservation volume for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2547,Injection Fuel Rate,Fuel injection rate for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2548,Withdrawal Fuel Rate,Fuel withdrawal rate for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2550,Carrying Rate,Carrying rate for gas storage per year,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2552,Initial Inventory Price,Price linked to initial inventory,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2553,Inventory Charge,Charge per unit of inventory each day,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2563,Energy Consumed Amount,Energy consumption defining the gas storage energy consumption curve.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2564,Energy Consumed Withdrawal Level,Withdrawal level defining the gas storage energy consumption curve.,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2608,Withdrawal Volume Factor,Fuel withdrawal factor for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2611,Injection Volume Factor,Fuel injection factor for gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2554,External Injection,External injection into the gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2555,Min Temperature Withdrawal,Minimum temperature at which the gas storage is allowed to withdraw gas,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2556,Max Temperature Withdrawal,Maximum temperature at which the gas storage is allowed to withdraw gas,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2557,Min Temperature Injection,Minimum temperature at which the gas storage is allowed to inject gas,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2558,Max Temperature Injection,Maximum temperature at which the gas storage is allowed to inject gas,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2560,Initial Heat Value,Initial heat value of the gas stored in the gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2561,Initial Carbon Content,Initial carbon content of the gas stored in the gas storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2603,Energy Usage,Energy consumption associated with releases from the Gas Storage,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2639,x,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2640,y,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
39,Gas Storage,412,Gas Storage objects,2641,z,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
40,Gas Demand,134,set of gas demands the abatement technology is connected to,1184,Production Participation Factor,Proportion of gas demand emissions that feed into the abatement technology,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2674,Bid Quantity,Quantity bid in band,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2676,Bid Slope,Demand bid slope for modeling elasticity. Must be entered to auto-generate steps.,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2677,Bid Tranches,Number of bid points to generate when auto-generating tranches,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2678,Max Bid Quantity,Maximum bid quantity when auto-generating steps,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2661,Demand Type,Function structure for demand type inputs,2024 ISP Green Energy Exports Model,False
40,Gas Demand,115,set of Gas Demands that produce the Emission,1143,Production Rate,Emissions produced from one unit of gas produced from the gas demand,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2662,Demand,Demand for gas,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2663,Shortage Price,Notional price of gas shortage,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2665,Excess Price,Notional price of gas oversupply,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2673,Unaccounted Demand,Percentage of unaccounted gas demand,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2675,Bid Price,Value of gas in band,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2664,Shortage Level,Level corresponding to the Shortage Price,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2666,Excess Level,Level corresponding to the Excess Price,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2667,Usage Factor Base,Scalar demand value regardless of heat,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2668,Usage Factor Heat,Scalar heat value regardless of demand,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2669,Customer Count,Number of customers (that have demand values),2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2670,Usage Factor Heat Point,Scalar temperature levels for piecewise linear function,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2671,Weather Data Factor,Weather data factor for gas demand function,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2672,Weather Data Variable,Weather data variable for gas demand function,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2679,x,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2680,y,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
40,Gas Demand,425,Gas Demand objects,2681,z,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2686,Expansion Optimality,Expansion planning integerization scheme.,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2687,Integerization Horizon,Number of years over which the expansion decisions are integerized,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2688,Reduction Type,Function structure for gas dsm program type inputs,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2690,Is Available,Indicates if Gas DSM Program is available,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2696,Expansion Program,Indicates if Gas DSM program is eligible,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2697,Eligibility Date,Start date of Gas dsm program planning.,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2692,FO&M Charge,Annual fixed operation and maintenance charge,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2693,Variable Cost,Variable cost of gas dsm program,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2694,Capital Cost,Capital cost of gas dsm program,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2689,Units,Share of demand reduction available,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2691,Reduction Amount,Demand reduction caused by gas dsm program,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2695,Expansion Max Reduction,Expansion max reduction offtake associated with the gas dsm program,2024 ISP Green Energy Exports Model,False
41,Gas DSM Program,437,Gas DSM Program objects,2698,Program Length,Technical Life of Gas dsm program,2024 ISP Green Energy Exports Model,False
