class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
72,Decision Variable,638,set of Constraints on the Company,3795,Contract Volume Coefficient,Coefficient of company contract volume,CAISOSA25 20250505,False
72,Decision Variable,638,set of Constraints on the Company,3796,Unserved Energy Coefficient,Coefficient of unserved energy,CAISOSA25 20250505,True
72,Decision Variable,638,set of Constraints on the Company,3797,Dump Energy Coefficient,Coefficient of dump energy (over generation),CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3931,Closing Inventory Coefficient,Coefficient of Commodity in inventory,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3932,Inventory Change Coefficient,Coefficient of change in the amount of the Commodity in inventory,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3933,Delivery Coefficient,Coefficient of additions of the Commodity to inventory,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3934,Injection Coefficient,Coefficient of injection of the Commodity into inventory,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3935,Withdrawal Coefficient,Coefficient of withdrawal of the Commodity from inventory,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3939,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3940,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3941,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3942,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3943,Capacity Built Coefficient,Coefficient of capacity built,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3944,Capacity Retired Coefficient,Coefficient of capacity retired,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3945,Build Cost Coefficient,Coefficient of total build cost,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3946,Built Coefficient,Coefficient on binary variable indicating if any capacity is built to date,CAISOSA25 20250505,False
72,Decision Variable,644,set of Constraints on the Commodity,3947,Built in Year Coefficient,Coefficient on binary variable indicating if any capacity is built in the year,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4133,Operating Hours Coefficient,Coefficient of number of hours of operation,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4134,Units Operating Coefficient,Coefficient on the number of units operating,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4135,Units Started Coefficient,Coefficient on the number of units started,CAISOSA25 20250505,True
72,Decision Variable,668,set of Constraints on the Facility,4136,Units Shutdown Coefficient,Coefficient on the number of units shutdown,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4137,Hours Down Coefficient,Coefficient of number of hours the unit has been off,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4146,Units Coefficient,Coefficient of the number of installed units,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4147,Installed Capacity Coefficient,Coefficient of installed capacity,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4148,Available Capacity Coefficient,Coefficient of available capacity,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4149,Operating Capacity Coefficient,Coefficient of capacity of operating units,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4150,Units Out Coefficient,Coefficient on the number of units out of service,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4151,Maintenance Coefficient,Coefficient of capacity on maintenance,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4152,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4153,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4154,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4155,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4156,Capacity Built Coefficient,Coefficient of capacity built,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4157,Capacity Retired Coefficient,Coefficient of capacity retired,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4158,Build Cost Coefficient,Coefficient of total build cost,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4159,Built Coefficient,Coefficient on binary variable indicating if any capacity is built to date,CAISOSA25 20250505,False
72,Decision Variable,668,set of Constraints on the Facility,4160,Built in Year Coefficient,Coefficient on binary variable indicating if any capacity is built in the year,CAISOSA25 20250505,False
72,Decision Variable,691,set of Constraints on the Flow Node,4288,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,691,set of Constraints on the Flow Node,4289,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,691,set of Constraints on the Flow Node,4290,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,691,set of Constraints on the Flow Node,4291,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4460,Closing Inventory Coefficient,Coefficient of Commodity in inventory,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4461,Inventory Change Coefficient,Coefficient of change in the amount of the Commodity in inventory,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4462,Delivery Coefficient,Coefficient of additions of the Commodity to inventory,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4463,Injection Coefficient,Coefficient of injection of the Commodity into inventory,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4464,Withdrawal Coefficient,Coefficient of withdrawal of the Commodity from inventory,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4466,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4467,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4468,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4469,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4470,Capacity Built Coefficient,Coefficient of capacity built,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4471,Capacity Retired Coefficient,Coefficient of capacity retired,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4472,Build Cost Coefficient,Coefficient of total build cost,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4473,Built Coefficient,Coefficient on binary variable indicating if any capacity is built to date,CAISOSA25 20250505,False
72,Decision Variable,706,set of Constraints on the Flow Storage,4474,Built in Year Coefficient,Coefficient on binary variable indicating if any capacity is built in the year,CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4594,Feasibility Repair Weight,Weight applied to relaxing the constraint in feasibility repair. Lower values mean less penalty to relax the constraint. -1 means the constraint cannot be relaxed.,CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4597,RHS,Constraint RHS constant,CAISOSA25 20250505,True
72,Decision Variable,720,Constraint objects,4598,RHS Hour,Right hand side each hour,CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4599,RHS Day,Right hand side each day (000),CAISOSA25 20250505,True
72,Decision Variable,720,Constraint objects,4600,RHS Week,Right hand side each week (000),CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4601,RHS Month,Right hand side each month (000),CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4602,RHS Year,Right hand side each year (000),CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4603,RHS Custom,Right hand side value over any custom period (000),CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4604,RHS Constant,Right hand side RPN constant ,CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4606,Penalty Price,Price for violating the constraint where the special value of -1 indicates that no violation is allowed.,CAISOSA25 20250505,True
72,Decision Variable,720,Constraint objects,4607,Min RHS,Minimum allowed value when RHS is calculated dynamically,CAISOSA25 20250505,False
72,Decision Variable,720,Constraint objects,4608,Max RHS,Maximum allowed value when RHS is calculated dynamically,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,401,Generation Coefficient,Coefficient of generation,CAISOSA25 20250505,True
72,Decision Variable,32,set of Constraints on the Generator,402,Generation Squared Coefficient,Coefficient of the square of generation,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,403,Generation SUM Squared Coefficient,Coefficient of the square of the summed generation,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,404,Generation Sent Out Coefficient,Coefficient of generation measured at the station gate,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,405,Capacity Factor Coefficient,Coefficient of capacity factor.,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,413,Generation Curtailed Coefficient,Coefficient of generation curtailed,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,425,Ramp Coefficient,Coefficient of ramp,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,426,Ramp Up Coefficient,Coefficient of ramp up,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,427,Ramp Down Coefficient,Coefficient of ramp down,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,428,Ramp Up Violation Coefficient,Coefficient of max ramp up violation,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,429,Ramp Down Violation Coefficient,Coefficient of max ramp down violation,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,452,Net Profit Coefficient,Coefficient of net profit,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,453,Pool Revenue Coefficient,Coefficient of pool revenue,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,454,Net Revenue Coefficient,Coefficient of net revenue,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,455,Start & Shutdown Cost Coefficient,Coefficient of start and shutdown cost,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,456,Fixed Costs Coefficient,Coefficient of fixed costs,CAISOSA25 20250505,False
72,Decision Variable,32,set of Constraints on the Generator,457,Acceptable Risk Coefficient,Coefficient of entity acceptable risk,CAISOSA25 20250505,False
72,Decision Variable,54,set of Constraints on the Fuel,628,Offtake Coefficient,Coefficient of fuel offtake,CAISOSA25 20250505,False
72,Decision Variable,54,set of Constraints on the Fuel,635,Generation Coefficient,Coefficient of generation with given fuel,CAISOSA25 20250505,True
72,Decision Variable,63,set of Constraints on the Fuel Contract,666,Offtake Coefficient,Coefficient of fuel contract offtake,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,802,Load Coefficient,Coefficient of load drawn by the facility,CAISOSA25 20250505,True
72,Decision Variable,78,set of Constraints on the Power2X,803,Production Coefficient,Coefficient of facility production,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,810,Inertia Provision Coefficient,Coefficient of inertia provision,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,811,Net Profit Coefficient,Coefficient of net profit,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,812,Pool Revenue Coefficient,Coefficient of pool revenue,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,813,Net Revenue Coefficient,Coefficient of net revenue,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,814,Start & Shutdown Cost Coefficient,Coefficient of start and shutdown cost,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,815,Fixed Costs Coefficient,Coefficient of fixed costs,CAISOSA25 20250505,False
72,Decision Variable,78,set of Constraints on the Power2X,816,Acceptable Risk Coefficient,Coefficient of entity acceptable risk,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1031,Energy Coefficient,Coefficient of energy stored in the BESS,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1032,Generation Coefficient,Coefficient of generation,CAISOSA25 20250505,True
72,Decision Variable,91,set of Constraints on the Battery,1033,Load Coefficient,Coefficient of load consumption (charging) in the constraint,CAISOSA25 20250505,True
72,Decision Variable,91,set of Constraints on the Battery,1036,Ramp Coefficient,Coefficient of ramp,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1037,Ramp Up Coefficient,Coefficient of ramp up,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1038,Ramp Down Coefficient,Coefficient of ramp down,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1039,Ramp Up Violation Coefficient,Coefficient of max ramp up violation,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1040,Ramp Down Violation Coefficient,Coefficient of max ramp down violation,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1049,Inertia Provision Coefficient,Coefficient of inertia provision,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1055,Installed Capacity Coefficient,Coefficient of installed capacity,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1056,Generation Capacity Coefficient,Coefficient of generation capacity (power),CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1057,Firm Capacity Coefficient,Coefficient of capacity as measured by [Firm Capacity],CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1059,Cycles Coefficient,Coefficient of cycles,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1061,Net Profit Coefficient,Coefficient of net profit,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1062,Pool Revenue Coefficient,Coefficient of pool revenue,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1063,Net Revenue Coefficient,Coefficient of net revenue,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1064,Fixed Costs Coefficient,Coefficient of fixed costs,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1065,Acceptable Risk Coefficient,Coefficient of entity acceptable risk,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1066,Units Out Coefficient,Coefficient on the number of units out of service,CAISOSA25 20250505,False
72,Decision Variable,91,set of Constraints on the Battery,1067,Maintenance Coefficient,Coefficient of capacity on maintenance,CAISOSA25 20250505,False
72,Decision Variable,239,set of Constraints on the Region,1711,Generation Coefficient,Coefficient of region generation,CAISOSA25 20250505,True
72,Decision Variable,239,set of Constraints on the Region,1712,Imports Coefficient,Coefficient of region imports,CAISOSA25 20250505,False
72,Decision Variable,239,set of Constraints on the Region,1713,Exports Coefficient,Coefficient of region exports,CAISOSA25 20250505,False
72,Decision Variable,239,set of Constraints on the Region,1716,Dump Energy Coefficient,Coefficient of dump energy (over generation),CAISOSA25 20250505,False
72,Decision Variable,239,set of Constraints on the Region,1717,Generation Curtailed Coefficient,Coefficient of generation curtailed,CAISOSA25 20250505,False
72,Decision Variable,291,set of Constraints on the Zone,1842,Generation Coefficient,Coefficient of zone generation,CAISOSA25 20250505,True
72,Decision Variable,291,set of Constraints on the Zone,1843,Imports Coefficient,Coefficient of zone imports,CAISOSA25 20250505,False
72,Decision Variable,291,set of Constraints on the Zone,1844,Exports Coefficient,Coefficient of zone exports,CAISOSA25 20250505,False
72,Decision Variable,291,set of Constraints on the Zone,1848,Generation Curtailed Coefficient,Coefficient of generation curtailed,CAISOSA25 20250505,False
72,Decision Variable,308,set of Constraints on the Node,1938,Generation Coefficient,Coefficient of node generation,CAISOSA25 20250505,True
72,Decision Variable,308,set of Constraints on the Node,1942,Net Injection Coefficient,Coefficient of node net injection,CAISOSA25 20250505,False
72,Decision Variable,326,set of Constraints on the Line,2064,Flowing Forward Coefficient,"Boolean value (1 if the line is flowing in the reference direction, 0 otherwise)",CAISOSA25 20250505,False
72,Decision Variable,326,set of Constraints on the Line,2065,Flowing Back Coefficient,"Boolean value (1 if the line is flowing in the counter-reference direction, 0 otherwise)",CAISOSA25 20250505,False
72,Decision Variable,326,set of Constraints on the Line,2069,In Service Coefficient,"Coefficient of 0,1 flag indicating if the Line is installed and in service",CAISOSA25 20250505,False
72,Decision Variable,326,set of Constraints on the Line,2070,Out of Service Coefficient,"Coefficient of 0,1 flag indicating if the Line is either not installed or out of service",CAISOSA25 20250505,False
72,Decision Variable,372,set of Constraints on the Hub,2256,Load Coefficient,Coefficient of hub load,CAISOSA25 20250505,True
72,Decision Variable,372,set of Constraints on the Hub,2257,Generation Coefficient,Coefficient of hub generation,CAISOSA25 20250505,True
72,Decision Variable,404,set of Constraints on the Heat Node,2347,Heat Flow Coefficient,Coefficient of heat flow through the heat node,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2419,End Heat Coefficient,Coefficient of storage end heat.,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2420,Injection Coefficient,Coefficient of heat storage injection,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2421,Withdrawal Coefficient,Coefficient of heat storage withdrawal,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2422,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2423,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2424,Units Built in Year Coefficient,Coefficient of number of units built in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,411,set of Constraints on the Heat Storage,2425,Units Retired in Year Coefficient,Coefficient of number of units retired in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,420,set of Constraints on the Gas Field,2523,End Volume Coefficient,Coefficient of gas field end volume,CAISOSA25 20250505,True
72,Decision Variable,420,set of Constraints on the Gas Field,2524,Production Coefficient,Coefficient of gas field production in the constraint,CAISOSA25 20250505,False
72,Decision Variable,420,set of Constraints on the Gas Field,2525,Ramp Coefficient,Coefficient of change in gas field end volume in the constraint,CAISOSA25 20250505,False
72,Decision Variable,420,set of Constraints on the Gas Field,2526,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,420,set of Constraints on the Gas Field,2527,Units Built in Year Coefficient,Coefficient of number of units built in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2667,Production Coefficient,Coefficient of gas node production,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2668,Capacity Factor Coefficient,Coefficient of Gas Plant capacity factor,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2669,Operating Hours Coefficient,Coefficient of number of hours of operation,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2670,Energy Usage Coefficient,Coefficient of energy usage of the Gas Plant,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2671,Ramp Coefficient,Coefficient of change in gas production in the constraint,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2672,Units Started Coefficient,Coefficient on the number of unit starts,CAISOSA25 20250505,True
72,Decision Variable,429,set of Constraints on the Gas Plant,2674,Installed Capacity Coefficient,Coefficient of installed capacity,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2675,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2676,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2677,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2678,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2679,Capacity Built Coefficient,Coefficient of capacity built,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2680,Capacity Retired Coefficient,Coefficient of capacity retired,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2681,Build Cost Coefficient,Coefficient of total build cost,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2682,Built Coefficient,Coefficient on binary variable indicating if any capacity is built to date,CAISOSA25 20250505,False
72,Decision Variable,429,set of Constraints on the Gas Plant,2683,Built in Year Coefficient,Coefficient on binary variable indicating if any capacity is built in the year,CAISOSA25 20250505,False
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2809,End Volume Coefficient,Coefficient of gas in storage.,CAISOSA25 20250505,True
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2810,Flow Coefficient,Coefficient of gas pipeline flow in the constraint,CAISOSA25 20250505,True
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2811,Flow Forward Coefficient,Coefficient of gas pipeline flow at the receiving node,CAISOSA25 20250505,False
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2812,Flow Back Coefficient,Coefficient of gas pipeline flow at the sending node,CAISOSA25 20250505,True
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2813,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2814,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2815,Units Built in Year Coefficient,Coefficient of number of units built in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,440,set of Constraints on the Gas Pipeline,2816,Units Retired in Year Coefficient,Coefficient of number of units retired in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,452,set of Constraints on the Gas Node,2880,Flow Coefficient,Coefficient of gas Node flow in the constraint,CAISOSA25 20250505,True
72,Decision Variable,452,set of Constraints on the Gas Node,2881,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,452,set of Constraints on the Gas Node,2882,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,452,set of Constraints on the Gas Node,2883,Units Built in Year Coefficient,Coefficient of number of units built in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,452,set of Constraints on the Gas Node,2884,Units Retired in Year Coefficient,Coefficient of number of units retired in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,452,set of Constraints on the Gas Node,2885,Heat Value Coefficient,Coefficient of gas node heat value,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3030,End Volume Coefficient,Coefficient of storage end volume.,CAISOSA25 20250505,True
72,Decision Variable,466,set of Constraints on the Gas Storage,3031,Withdrawal Coefficient,Coefficient of gas storage withdrawal in the constraint,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3032,Injection Coefficient,Coefficient of gas storage injection in the constraint,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3033,Ramp Coefficient,Coefficient of change in gas storage end volume in the constraint,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3034,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3035,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3036,Units Built in Year Coefficient,Coefficient of number of units built in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,466,set of Constraints on the Gas Storage,3037,Units Retired in Year Coefficient,Coefficient of number of units retired in the year constraint,CAISOSA25 20250505,False
72,Decision Variable,485,set of Constraints on the Gas DSM Program,3099,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,485,set of Constraints on the Gas DSM Program,3100,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,490,set of Constraints on the Gas Basin,3118,Production Coefficient,Coefficient of gas basin production,CAISOSA25 20250505,False
72,Decision Variable,490,set of Constraints on the Gas Basin,3119,Units Built Coefficient,Coefficient of number of gas field units built,CAISOSA25 20250505,False
72,Decision Variable,490,set of Constraints on the Gas Basin,3120,Units Built in Year Coefficient,Coefficient of number of gas field units built in the year,CAISOSA25 20250505,False
72,Decision Variable,518,set of Constraints on the Gas Contract,3194,Production Coefficient,Coefficient of gas contract production,CAISOSA25 20250505,False
72,Decision Variable,518,set of Constraints on the Gas Contract,3195,Units Built Coefficient,Coefficient of units built in Custom Constraint,CAISOSA25 20250505,False
72,Decision Variable,518,set of Constraints on the Gas Contract,3196,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,518,set of Constraints on the Gas Contract,3197,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,518,set of Constraints on the Gas Contract,3198,Units Retired in Year Coefficient,Coefficient of the number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,534,set of Constraints on the Gas Transport,3259,Shipments Coefficient,Coefficient of gas transport voyage count,CAISOSA25 20250505,False
72,Decision Variable,544,set of Constraints on the Gas Capacity Release Offer,3281,Release Coefficient,Coefficient of gas capacity release offers,CAISOSA25 20250505,False
72,Decision Variable,553,set of Constraints on the Water Plant,3340,Production Coefficient,Coefficient of Water Plant Production,CAISOSA25 20250505,False
72,Decision Variable,553,set of Constraints on the Water Plant,3341,Capacity Factor Coefficient,Coefficient of Water Plant capacity factor,CAISOSA25 20250505,False
72,Decision Variable,553,set of Constraints on the Water Plant,3342,Operating Hours Coefficient,Coefficient of number of hours of operation,CAISOSA25 20250505,False
72,Decision Variable,553,set of Constraints on the Water Plant,3343,Energy Usage Coefficient,Coefficient of energy usage of the Water Plant,CAISOSA25 20250505,False
72,Decision Variable,562,set of Constraints on the Water Pipeline,3415,Flow Coefficient,Coefficient of Water Pipeline flow,CAISOSA25 20250505,True
72,Decision Variable,562,set of Constraints on the Water Pipeline,3416,Flow Forward Coefficient,Coefficient of Water Pipeline flow at the receiving node,CAISOSA25 20250505,False
72,Decision Variable,562,set of Constraints on the Water Pipeline,3417,Flow Back Coefficient,Coefficient of Water Pipeline flow at the sending node,CAISOSA25 20250505,True
72,Decision Variable,562,set of Constraints on the Water Pipeline,3418,Units Built Coefficient,Coefficient of number of units built,CAISOSA25 20250505,False
72,Decision Variable,562,set of Constraints on the Water Pipeline,3419,Units Retired Coefficient,Coefficient of number of units retired,CAISOSA25 20250505,False
72,Decision Variable,562,set of Constraints on the Water Pipeline,3420,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOSA25 20250505,False
72,Decision Variable,562,set of Constraints on the Water Pipeline,3421,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOSA25 20250505,False
72,Decision Variable,571,set of Constraints on the Water Node,3458,Flow Coefficient,Coefficient of water node flow,CAISOSA25 20250505,True
